city,time,latitude,longitude,summary,precipIntensity,precipIntensityMax,precipProbability,precipType,temperatureMin,temperatureMax,dewPoint,humidity,pressure,windSpeed,cloudCover,visibility
Mangalore,2017-10-05 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,23.07,30.7,24.02,0.86,,2.87,0.76,4.83
Mangalore,2018-04-16 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,25.07,32.81,24.53,0.77,,2.49,0.5,5.873
Mangalore,2017-03-23 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,24.97,36.73,23.09,0.68,,2.88,0.18,6.049
Mangalore,2017-10-08 00:00:00,12.9141,74.856,Humid and mostly cloudy throughout the day.,0,0,0,,25.08,31.72,23.88,0.81,,2.31,0.63,6.003
Mangalore,2017-12-04 00:00:00,12.9141,74.856,Humid and partly cloudy throughout the day.,0,0,0,,23.15,32.86,21.96,0.74,,3.13,0.45,6.917
Mangalore,2018-02-28 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,23.58,38.54,20.79,0.6,,2.54,0.06,6.675
Mangalore,2018-03-27 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,26.03,34.82,23.84,0.72,,2.54,0.31,6.047
Mangalore,2018-05-10 00:00:00,12.9141,74.856,Humid and partly cloudy throughout the day.,0,0,0,,22.91,33.89,23.52,0.72,,2.8,0.49,8.094
Mangalore,2018-03-11 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,23.97,35.9,22.37,0.68,,2.39,0.14,4.57
Mangalore,2017-08-10 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,24.08,29.84,23.62,0.85,,2.65,0.48,4.021
Mangalore,2017-12-21 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,23.15,34.69,18.69,0.58,,2.86,0.01,6.956
Mangalore,2018-04-28 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,27.07,34.94,24.06,0.7,,2.75,0.27,7.134
Mangalore,2017-05-12 00:00:00,12.9141,74.856,Humid and partly cloudy throughout the day.,0,0,0,,27.07,34.88,23.68,0.69,,2.24,0.43,6.004
Mangalore,2018-03-06 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,24.95,36.39,23.26,0.69,,2.77,0.26,4.771
Mangalore,2017-06-17 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,24.03,30.9,24.3,0.83,,1.91,0.5,4.376
Mangalore,2017-03-29 00:00:00,12.9141,74.856,Humid and partly cloudy throughout the day.,0,0,0,,26.03,34.69,23.49,0.69,,2.45,0.31,6.004
Mangalore,2017-08-03 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,23.96,28.91,24.14,0.9,,2.71,0.76,4.369
Mangalore,2017-12-28 00:00:00,12.9141,74.856,Clear throughout the day.,0,0,0,,20.91,35.77,16.88,0.58,,2.57,0.04,6.178
Mangalore,2017-02-24 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,25.03,35.73,23.69,0.73,,2.35,0.24,5.655
Mangalore,2017-05-21 00:00:00,12.9141,74.856,Humid and mostly cloudy throughout the day.,0,0,0,,27.07,33.72,24.8,0.75,,2.67,0.62,6.868
Mangalore,2017-06-26 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,23.02,31.73,23.87,0.86,,3.08,0.74,4.688
Mangalore,2017-09-07 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,24.08,30.78,24.26,0.83,,2.39,0.41,5.853
Mangalore,2017-12-20 00:00:00,12.9141,74.856,Clear throughout the day.,0,0,0,,23.04,34.69,19.24,0.64,,2.39,0.24,6.289
Mangalore,2018-06-13 00:00:00,12.9141,74.856,Humid throughout the day.,,,,,23.15,27.84,23.95,0.88,,3.17,0.69,4.848
Mangalore,2018-03-08 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,25.08,34.77,23.08,0.7,,3.2,0.18,6.482
Mangalore,2017-07-30 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,25.01,29.91,23.96,0.84,,2.04,0.58,5.763
Mangalore,2017-10-01 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,25.08,29.91,24.36,0.86,,2.25,0.75,4.705
Mangalore,2017-07-24 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,25.08,30.7,24.61,0.83,,2.67,0.47,5.815
Mangalore,2018-01-18 00:00:00,12.9141,74.856,Clear throughout the day.,0,0,0,,21.93,33.86,16.18,0.54,,2.43,0.07,6.787
Mangalore,2018-05-07 00:00:00,12.9141,74.856,Humid and mostly cloudy throughout the day.,0,0,0,,25.15,33.93,24.78,0.77,,2.34,0.52,5.745
Mangalore,2018-04-20 00:00:00,12.9141,74.856,Humid and partly cloudy throughout the day.,0,0,0,,26.16,34.7,25,0.75,,2.56,0.29,5.916
Mangalore,2017-02-11 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,24.07,33.72,21.63,0.7,,2,0.15,6.004
Mangalore,2017-02-22 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,24.08,34.69,23.07,0.74,,2.1,0.19,5.873
Mangalore,2017-07-02 00:00:00,12.9141,74.856,Humid and foggy throughout the day.,0,0,0,,23,26.83,23.68,0.91,,1.89,0.76,3.274
Mangalore,2018-01-03 00:00:00,12.9141,74.856,Clear throughout the day.,0,0,0,,21.04,32.78,18.92,0.65,,2.5,0.06,7.047
Mangalore,2017-09-04 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,26.04,31.84,24.8,0.8,,2.57,0.45,5.622
Mangalore,2017-09-17 00:00:00,12.9141,74.856,Humid and mostly cloudy throughout the day.,0,0,0,,24.05,28.81,23.7,0.86,,3.09,0.74,5.57
Mangalore,2017-10-30 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,23.15,34.69,19.91,0.62,,1.78,0.16,6.004
Mangalore,2018-02-03 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,22.12,34.72,18.98,0.64,,2.59,0.08,6.788
Mangalore,2017-03-28 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,25.03,34.69,23.09,0.69,,2.74,0.25,6.004
Mangalore,2019-04-06 00:00:00,12.9141,74.856,Humid and partly cloudy throughout the day.,0.0028,0.009,0.09,rain,25.76,33.48,24.34,0.74,1010.8,3.07,0.33,6.248
Mangalore,2018-01-29 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,22.04,34.71,20.42,0.69,,2.19,0.04,4.632
Mangalore,2017-03-08 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,23.02,33.79,21.37,0.65,,2.6,0.14,6.198
Mangalore,2018-02-19 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,24.08,33.93,21.73,0.71,,2.9,0.05,5.394
Mangalore,2017-08-30 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,25.08,30.83,24.62,0.84,,1.79,0.53,5.879
Mangalore,2017-05-10 00:00:00,12.9141,74.856,Humid and partly cloudy throughout the day.,0,0,0,,27.1,33.84,23.88,0.7,,2.23,0.49,7.14
Mangalore,2018-01-06 00:00:00,12.9141,74.856,Foggy in the morning.,0,0,0,,19.9,36.64,18.56,0.66,,2.81,0.04,5.717
Mangalore,2017-10-11 00:00:00,12.9141,74.856,Humid and mostly cloudy throughout the day.,0,0,0,,25.08,31.91,24.36,0.8,,2.47,0.59,6.528
Mangalore,2018-03-10 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,24.15,36.85,21.96,0.68,,2.18,0.16,4.65
Mangalore,2017-07-28 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,25.08,29.79,24.44,0.85,,1.93,0.58,5.476
Mangalore,2018-06-02 00:00:00,12.9141,74.856,Humid throughout the day.,,,,,26.04,31.86,24.69,0.8,,2.43,0.39,6.134
Mangalore,2017-05-14 00:00:00,12.9141,74.856,Humid and partly cloudy throughout the day.,0,0,0,,25.08,33.72,22.44,0.66,,2.72,0.41,7.615
Mangalore,2017-06-03 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,24.15,32.9,23.98,0.79,,2.53,0.49,6.564
Mangalore,2017-03-03 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,23.99,34.69,22.51,0.69,,3.46,0.22,6.004
Mangalore,2017-05-17 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,26.04,35.73,24.05,0.7,,2.67,0.44,6.782
Mangalore,2018-02-22 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,23,35.71,20.33,0.63,,2.52,0.11,5.612
Mangalore,2018-01-22 00:00:00,12.9141,74.856,Clear throughout the day.,0,0,0,,22.07,33.72,20.16,0.67,,2.39,0.16,5.86
Mangalore,2017-10-09 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,25.08,30.78,24.28,0.82,,2.07,0.44,5.438
Mangalore,2018-02-10 00:00:00,12.9141,74.856,Humid and partly cloudy throughout the day.,0,0,0,,24.03,33.97,21.12,0.66,,2.51,0.29,5.742
Mangalore,2018-03-15 00:00:00,12.9141,74.856,Humid and mostly cloudy throughout the day.,0,0,0,,24.98,31.9,23.76,0.81,,2.05,0.75,6.786
Mangalore,2017-10-29 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,24.08,33.79,22.11,0.7,,2.43,0.13,5.263
Mangalore,2017-12-13 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,24.08,31.8,22.01,0.72,,2.17,0.29,6.036
Mangalore,2017-04-13 00:00:00,12.9141,74.856,Humid and partly cloudy throughout the day.,0,0,0,,27.02,34.77,24.07,0.68,,2.42,0.38,6.429
Mangalore,2017-10-18 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,25.07,30.78,24.56,0.83,,1.72,0.53,4.473
Mangalore,2017-08-31 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,24.97,30.85,24.09,0.79,,1.93,0.39,6.559
Mangalore,2017-06-18 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,24,31.91,24.21,0.81,,2.43,0.45,5.449
Mangalore,2018-06-15 00:00:00,12.9141,74.856,Humid throughout the day.,,,,,24.08,30.9,24.17,0.84,,2.23,0.51,5.266
Mangalore,2019-10-26 00:00:00,12.9141,74.856,Light rain in the morning and afternoon.,0.479,2.1694,0.97,rain,23.03,30.31,22.85,0.83,1011.3,3.3,0.72,6.592
Mangalore,2017-08-04 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,24.96,28.73,24.43,0.87,,3.06,0.76,5.045
Mangalore,2018-02-25 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,23.15,34.85,21.81,0.67,,2.32,0.13,6.623
Mangalore,2017-04-08 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,26.02,34.91,23.33,0.68,,3.04,0.25,6.477
Mangalore,2017-12-27 00:00:00,12.9141,74.856,Clear throughout the day.,0,0,0,,21.87,37.59,17.07,0.55,,2.88,0,6.004
Mangalore,2018-01-04 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,22.09,32.73,19.76,0.68,,2.22,0.05,5.786
Mangalore,2018-03-18 00:00:00,12.9141,74.856,Humid and partly cloudy throughout the day.,0,0,0,,25.08,34.96,22.21,0.68,,2.54,0.55,6.853
Mangalore,2017-05-23 00:00:00,12.9141,74.856,Humid and mostly cloudy throughout the day.,0,0,0,,24.08,30.79,23.98,0.78,,2.11,0.76,5.952
Mangalore,2017-08-22 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,24.08,27.84,23.56,0.88,,1.12,0.74,5.409
Mangalore,2017-11-05 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,22.05,33.91,23.66,0.79,,1.85,0.66,5.698
Mangalore,2018-05-08 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,22.73,34.02,23.41,0.78,,2.32,0.64,6.787
Mangalore,2018-04-17 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,24.9,32.74,25.09,0.77,,3.29,0.42,5.699
Mangalore,2018-04-02 00:00:00,12.9141,74.856,Humid and partly cloudy throughout the day.,0,0,0,,26.06,34.69,23.31,0.7,,2.8,0.38,6.961
Mangalore,2017-12-31 00:00:00,12.9141,74.856,Clear throughout the day.,0,0,0,,22.09,31.84,19.81,0.67,,2.33,0.13,6.004
Mangalore,2017-08-19 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,24.08,27.72,23.66,0.91,,1.99,0.76,3.856
Mangalore,2017-07-26 00:00:00,12.9141,74.856,Humid and partly cloudy throughout the day.,0,0,0,,25.02,30.82,23.93,0.83,,2.49,0.59,5.908
Mangalore,2017-02-09 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,22.02,32.78,21.72,0.71,,2.03,0.19,5.86
Mangalore,2018-01-26 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,23.07,32.71,21.81,0.73,,1.98,0.13,5.238
Mangalore,2018-01-08 00:00:00,12.9141,74.856,Clear throughout the day.,0,0,0,,20.82,32.08,18.66,0.62,,2.39,0.05,5.86
Mangalore,2017-07-27 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,25.15,30.71,24.44,0.82,,2.81,0.54,5.996
Mangalore,2017-03-25 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,26.04,34.91,23.83,0.7,,2.39,0.18,5.861
Mangalore,2017-03-20 00:00:00,12.9141,74.856,Humid and partly cloudy throughout the day.,0,0,0,,26.07,33.96,22.84,0.67,,2.4,0.37,6.526
Mangalore,2018-02-26 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,22.85,35.71,20.57,0.62,,2.64,0.07,6.395
Mangalore,2017-11-11 00:00:00,12.9141,74.856,Humid and partly cloudy throughout the day.,0,0,0,,23.02,33.72,19.09,0.63,,2.16,0.34,6.178
Mangalore,2017-07-10 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,23.07,29.71,23.36,0.87,,1.72,0.76,5.032
Mangalore,2017-10-27 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,24.08,33.72,22.7,0.73,,1.97,0.35,6.308
Mangalore,2017-05-30 00:00:00,12.9141,74.856,Humid and mostly cloudy throughout the day.,0,0,0,,24.15,30.72,23.56,0.82,,2.48,0.74,6.572
Mangalore,2017-06-15 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,25.08,28.87,24.7,0.88,,1.61,0.66,4.505
Mangalore,2018-01-31 00:00:00,12.9141,74.856,Clear throughout the day.,0,0,0,,20.14,35.73,14.96,0.5,,3.08,0.03,7.432
Mangalore,2018-04-27 00:00:00,12.9141,74.856,Humid and partly cloudy throughout the day.,0,0,0,,26.14,34.88,24.11,0.7,,2.92,0.32,7.308
Mangalore,2017-12-30 00:00:00,12.9141,74.856,Clear throughout the day.,0,0,0,,20.16,32.86,17.4,0.59,,3.18,0.05,7.221
Mangalore,2017-09-24 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,25.14,28.99,24,0.83,,2.05,0.69,5.575
Mangalore,2017-09-01 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,26.06,31.72,24.05,0.79,,1.94,0.53,6.044
Mangalore,2017-09-11 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,26.06,32.78,24.81,0.8,,2.14,0.46,5.735
Mangalore,2018-04-04 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,25.98,34.69,24.15,0.73,,2.57,0.26,6.713
Mangalore,2018-03-20 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,24.97,33.79,23.37,0.7,,3.1,0.23,6.671
Mangalore,2017-05-02 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,24.08,34.69,22.77,0.69,,2.75,0.37,7.134
Mangalore,2018-05-12 00:00:00,12.9141,74.856,Humid and partly cloudy throughout the day.,0,0,0,,25.66,33.9,23.8,0.74,,2.45,0.37,6.569
Mangalore,2018-02-02 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,21.09,33.72,18.43,0.63,,2.32,0.03,6.004
Mangalore,2018-05-21 00:00:00,12.9141,74.856,Humid and partly cloudy throughout the day.,,,,,24.08,32.78,22.61,0.72,,2.87,0.36,6.613
Mangalore,2018-05-25 00:00:00,12.9141,74.856,Humid throughout the day.,,,,,22.04,31.79,23.92,0.81,,3.26,0.75,5.575
Mangalore,2017-05-22 00:00:00,12.9141,74.856,Humid and partly cloudy throughout the day.,0,0,0,,23.84,34.69,24.87,0.72,,4.01,0.54,7.41
Mangalore,2017-02-20 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,24.13,32.94,23.26,0.75,,2.14,0.33,7.125
Mangalore,2017-06-24 00:00:00,12.9141,74.856,Humid and foggy throughout the day.,0,0,0,,24.05,26.84,23.6,0.92,,2.09,0.76,2.996
Mangalore,2017-11-23 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,24,32.78,22.93,0.74,,2.02,0.22,6.09
Mangalore,2017-08-09 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,24.03,30.72,23.49,0.82,,1.64,0.68,5.621
Mangalore,2017-10-10 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,25.08,31.79,24.32,0.81,,2.45,0.5,6.137
Mangalore,2017-04-24 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,26.04,34.84,23.13,0.66,,3.23,0.28,7.234
Mangalore,2018-03-14 00:00:00,12.9141,74.856,Humid and mostly cloudy throughout the day.,0,0,0,,24.08,31.82,23.24,0.78,,2,0.75,6.7
Mangalore,2017-03-05 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,25.08,33.79,21.77,0.65,,2.13,0.15,6.004
Mangalore,2017-11-24 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,24.15,33.92,23.22,0.73,,2.19,0.27,4.828
Mangalore,2017-02-18 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,22.04,32.9,20.15,0.67,,2.1,0.18,5.742
Mangalore,2018-03-07 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,25.08,36.76,22.64,0.67,,2.66,0.19,5.097
Mangalore,2018-02-27 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,22.88,36.94,19.72,0.6,,2.32,0,6.313
Mangalore,2018-04-10 00:00:00,12.9141,74.856,Humid and partly cloudy throughout the day.,0,0,0,,25.08,34.7,21.99,0.65,,2.74,0.35,6.265
Mangalore,2017-09-05 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,25.91,31.72,24.02,0.81,,2.11,0.6,5.954
Mangalore,2017-10-15 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,24.08,29.79,23.44,0.83,,2.36,0.76,6.221
Mangalore,2017-05-03 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,24.15,34.69,23.1,0.68,,2.46,0.29,6.004
Mangalore,2018-03-29 00:00:00,12.9141,74.856,Humid and partly cloudy throughout the day.,0,0,0,,26.02,32.78,23.89,0.72,,2.12,0.34,5.83
Mangalore,2018-06-10 00:00:00,12.9141,74.856,Humid and mostly cloudy throughout the day.,,,,,25.11,30.01,25.17,0.84,,5.55,0.75,4.829
Mangalore,2017-09-15 00:00:00,12.9141,74.856,Humid and foggy throughout the day.,0,0,0,,24.15,26.72,23.94,0.91,,2.54,0.76,3.502
Mangalore,2017-04-21 00:00:00,12.9141,74.856,Humid and partly cloudy throughout the day.,0,0,0,,26.09,34.69,24.03,0.71,,2.48,0.43,6.856
Mangalore,2017-05-08 00:00:00,12.9141,74.856,Humid and partly cloudy throughout the day.,0,0,0,,26.04,33.79,24.08,0.7,,2.88,0.36,6.288
Mangalore,2017-09-20 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,24.03,28.82,23.17,0.85,,2.3,0.63,4.504
Mangalore,2018-01-01 00:00:00,12.9141,74.856,Clear throughout the day.,0,0,0,,22.09,32.71,18.88,0.65,,2.17,0.05,5.568
Mangalore,2017-11-16 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,23.13,32.97,23.27,0.78,,1.75,0.22,4.067
Mangalore,2017-04-29 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,25.97,35.84,23.97,0.68,,2.95,0.16,6.856
Mangalore,2018-01-17 00:00:00,12.9141,74.856,Foggy overnight and in the morning.,0,0,0,,22.04,33.76,19.68,0.67,,2.75,0.08,5.132
Mangalore,2017-07-16 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,24.13,30.9,24.28,0.83,,3.2,0.51,4.943
Mangalore,2017-10-04 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,25.08,30.83,24.34,0.83,,1.86,0.71,4.87
Mangalore,2018-05-14 00:00:00,12.9141,74.856,Humid and partly cloudy throughout the day.,0,0,0,,24.08,33.94,22.33,0.69,,2.37,0.51,7.569
Mangalore,2017-03-13 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,25.03,33.72,21.64,0.65,,3.94,0.25,6.477
Mangalore,2017-08-05 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,25.08,29.86,24.45,0.85,,2.32,0.69,5.195
Mangalore,2018-01-15 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,22.11,33.79,20.58,0.66,,2.04,0.11,6.204
Mangalore,2018-02-11 00:00:00,12.9141,74.856,Clear throughout the day.,0,0,0,,23.83,33.69,21.06,0.66,,2.58,0.21,7.198
Mangalore,2018-02-06 00:00:00,12.9141,74.856,Mostly cloudy throughout the day.,0,0,0,,23,29.81,20.01,0.67,,2.09,0.51,6.178
Mangalore,2018-05-11 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,23.01,31.82,22.93,0.77,,2.48,0.48,6.699
Mangalore,2018-01-25 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,22.09,32.9,20.79,0.72,,2.33,0.08,6.004
Mangalore,2018-04-01 00:00:00,12.9141,74.856,Humid and partly cloudy throughout the day.,0,0,0,,26.16,33.79,23.88,0.71,,2.51,0.35,6.961
Mangalore,2017-08-20 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,24.59,29.94,24.18,0.85,,2.1,0.64,4.975
Mangalore,2017-06-30 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,23.02,30.7,23.8,0.87,,2.56,0.76,4.978
Mangalore,2018-02-01 00:00:00,12.9141,74.856,Clear throughout the day.,0,0,0,,21.05,33.72,17.33,0.6,,2.05,0,6.134
Mangalore,2017-11-04 00:00:00,12.9141,74.856,Humid and partly cloudy throughout the day.,0,0,0,,25.15,33.79,22.94,0.71,,1.88,0.56,6.526
Mangalore,2017-05-16 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,27,34.77,24.11,0.68,,2.43,0.26,6.004
Mangalore,2017-05-19 00:00:00,12.9141,74.856,Humid and mostly cloudy throughout the day.,0,0,0,,26.04,31.79,24.34,0.74,,2.34,0.62,6.335
Mangalore,2018-03-16 00:00:00,12.9141,74.856,Humid and partly cloudy throughout the day.,0,0,0,,26.03,33.86,23.87,0.73,,2.48,0.44,7.861
Mangalore,2017-08-16 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,24.08,29.71,23.69,0.85,,2.61,0.58,5.662
Mangalore,2017-07-06 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,24.08,29.84,23.82,0.83,,2.24,0.76,5.068
Mangalore,2017-09-27 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,24.08,28.74,23.79,0.89,,1.68,0.75,4.975
Mangalore,2017-08-21 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,23.07,29.71,23.78,0.88,,1.31,0.76,4.543
Mangalore,2017-10-12 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,25.08,31.72,24.21,0.82,,2.41,0.53,6.59
Mangalore,2017-12-25 00:00:00,12.9141,74.856,Clear throughout the day.,0,0,0,,22.05,34.72,19.39,0.63,,2.44,0.02,6.647
Mangalore,2018-06-17 00:00:00,12.9141,74.856,Humid throughout the day.,,,,,24.15,30.85,24.12,0.83,,3.29,0.45,5.88
Mangalore,2018-06-06 00:00:00,12.9141,74.856,Humid and foggy throughout the day.,,,,,25.08,28.72,23.86,0.89,,2.08,0.75,4.577
Mangalore,2017-11-18 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,25.01,32.71,23.73,0.78,,1.2,0.49,4.521
Mangalore,2017-07-17 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,23.15,28.84,23.84,0.89,,3.47,0.76,4.001
Mangalore,2017-05-11 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,18.64,35.86,22.16,0.65,,2.19,0.22,6.856
Mangalore,2018-06-08 00:00:00,12.9141,74.856,Humid throughout the day.,,,,,24,27.82,23.35,0.88,,3.95,0.74,4.524
Mangalore,2017-09-14 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,25.07,29.74,23.99,0.85,,2.39,0.62,6.049
Mangalore,2017-11-30 00:00:00,12.9141,74.856,Humid and mostly cloudy throughout the day.,0,0,0,,25.15,33.79,21.49,0.64,,2.29,0.66,7.482
Mangalore,2017-12-02 00:00:00,12.9141,74.856,Humid and partly cloudy throughout the day.,0,0,0,,24.15,33.72,20.29,0.61,,3.41,0.37,6.636
Mangalore,2017-03-14 00:00:00,12.9141,74.856,Humid and partly cloudy throughout the day.,0,0,0,,25.04,33.94,22.27,0.68,,2.88,0.36,6.734
Mangalore,2017-11-17 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,25.04,31.84,24.25,0.8,,1.74,0.29,3.494
Mangalore,2017-07-12 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,23.07,27.21,22.97,0.9,,1.88,0.76,3.882
Mangalore,2017-07-11 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,24.09,30.7,24.03,0.85,,1.48,0.75,5.904
Mangalore,2017-12-22 00:00:00,12.9141,74.856,Clear throughout the day.,0,0,0,,22.04,33.86,17.92,0.57,,2.79,0.14,7.813
Mangalore,2018-05-30 00:00:00,12.9141,74.856,Humid throughout the day.,,,,,26.09,32.71,24.68,0.8,,2.19,0.57,6.293
Mangalore,2018-02-20 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,24.08,34.77,20.31,0.65,,2.49,0.09,5.873
Mangalore,2018-01-11 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,24.97,34.12,22.1,0.67,,2.3,0.21,5.813
Mangalore,2017-06-25 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,24,29.81,24.73,0.87,,2.67,0.76,3.69
Mangalore,2018-02-15 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,22.99,34.69,21.38,0.68,,2.09,0.14,6.385
Mangalore,2018-03-26 00:00:00,12.9141,74.856,Humid and partly cloudy throughout the day.,0,0,0,,27.04,33.79,24.58,0.74,,2.73,0.56,5.873
Mangalore,2018-03-23 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,23.02,34.69,20.63,0.64,,2.93,0.01,6.874
Mangalore,2017-09-25 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,25.08,30.9,23.95,0.82,,1.99,0.7,5.522
Mangalore,2018-06-03 00:00:00,12.9141,74.856,Humid and mostly cloudy throughout the day.,,,,,25.08,29.84,23.65,0.82,,2.37,0.74,7.265
Mangalore,2017-07-04 00:00:00,12.9141,74.856,Humid throughout the day.,0,0,0,,24.08,30.7,23.65,0.84,,3.07,0.75,5.082
